run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,0.6045233155224579,100,100,78000
1,1,0.2834371429610947,150,150,117000
1,2,0.012873684586384517,200,200,156000
1,3,0.011546244798539206,250,250,195000
1,4,0.011546244798539206,300,300,234000
1,5,0.010892728658554717,350,350,273000
1,6,0.010892728658554717,400,400,312000
1,7,0.004366921997675776,450,450,351000
1,8,0.004366921997675776,500,500,390000
1,9,0.002009070748527994,550,550,429000
1,10,0.001814527277198467,600,600,468000
1,11,0.001814527277198467,650,650,507000
1,12,0.0008702266070672686,700,700,546000
1,13,9.68297566579862e-06,750,750,585000
1,14,3.793042277965863e-06,800,800,624000
1,15,3.793042277965863e-06,850,850,663000
1,16,3.793042277965863e-06,900,900,702000
1,17,-1.2049949525263674e-05,950,950,741000
1,18,-0.000566332824081795,1000,1000,780000
1,19,-0.000566332824081795,1050,1050,819000
1,20,-0.000566332824081795,1100,1100,858000
1,21,-0.0009624346099014635,1150,1150,897000
1,22,-0.0009624346099014635,1200,1200,936000
1,23,-0.0012251264406500874,1250,1250,975000
1,24,-0.0012251264406500874,1300,1300,1014000
1,25,-0.0012251264406500874,1350,1350,1053000
1,26,-0.0012251264406500874,1400,1400,1092000
1,27,-0.0012251264406500874,1450,1450,1131000
1,28,-0.0012251264406500874,1500,1500,1170000
1,29,-0.0012251264406500874,1550,1550,1209000
1,30,-0.0012251264406500874,1600,1600,1248000
1,31,-0.0012251264406500874,1650,1650,1287000
1,32,-0.001506586523329291,1700,1700,1326000
1,33,-0.001506586523329291,1750,1750,1365000
1,34,-0.001506586523329291,1800,1800,1404000
1,35,-0.001506586523329291,1850,1850,1443000
1,36,-0.001506586523329291,1900,1900,1482000
1,37,-0.0017292880313193786,1950,1950,1521000
1,38,-0.0017292880313193786,2000,2000,1560000
1,39,-0.002944548964578491,2050,2050,1599000
1,40,-0.002944548964578491,2100,2100,1638000
1,41,-0.002944548964578491,2150,2150,1677000
1,42,-0.002944548964578491,2200,2200,1716000
1,43,-0.002944548964578491,2250,2250,1755000
1,44,-0.002944548964578491,2300,2300,1794000
1,45,-0.002944548964578491,2350,2350,1833000
1,46,-0.03313380649646687,2400,2400,1872000
1,47,-0.03313380649646687,2450,2450,1911000
1,48,-0.03313380649646687,2500,2500,1950000
1,49,-0.03313380649646687,2550,2550,1989000
